0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
674.0,638.0,549.0,539.0,478.0,733.0,748.0,456.0,424.0,5140.0,25.0,16.0,17.0,1.0,40.0,5239.0,-90.0,102.0,11.5,12.5,-0.9,0.6,-16.7,-16.1,214.0,1262.0,1443.0,756.0,470.0,9.2,13.1,12.6,51911.0,2922.0,2857.0,65.0,51911.0,86.9,239.2,214.5,88.2,80.3,6.8,6.2,2.837736903,2.232171995,0.252545007,2.42769071,3.42157751,7.454151004,0.0,5357.0,1632.0,113.0,27.0,31.0,11.0,4023.0,1803.0,35.2,1416.0,8.5,7.6,307.0,11.1,448.0,3.4,135.0,6.0
1000.0,1065.0,1002.0,938.0,1144.0,1279.0,1076.0,714.0,297.0,8203.0,69.0,65.0,52.0,7.0,119.0,8515.0,-50.0,41.0,11.5,11.2,0.2,-0.1,-6.0,-6.1,959.0,2846.0,1500.0,720.0,1393.0,16.5,20.6,20.3,51674.0,3893.0,3726.0,167.0,51674.0,103.0,230.9,214.6,77.3,72.9,8.3,7.6,5.591039034,1.878924501,0.200088309,3.763565812,3.620645591,12.3025726,0.0,8697.0,2046.0,744.0,17.0,21.0,223.0,6626.0,3576.0,38.9,2578.0,10.2,12.9,852.0,15.1,1000.0,3.5,230.0,2.0
4195.0,4464.0,4050.0,4209.0,4448.0,4701.0,4059.0,2447.0,1110.0,30357.0,2264.0,147.0,229.0,29.0,657.0,33683.0,749.0,359.0,12.0,10.1,2.0,1.4,19.1,20.4,3363.0,9354.0,6262.0,3179.0,4702.0,14.1,19.9,18.2,51868.0,15332.0,14804.0,528.0,51868.0,99.0,253.1,225.8,85.1,77.8,8.1,7.4,28.5981681,5.930587399,0.572162375,17.84649077,12.36865795,50.26570847,0.0,31753.0,7297.0,47.0,42.0,47.0,117.0,25784.0,13531.0,39.9,10288.0,8.5,10.7,2765.0,13.5,3491.0,3.2,836.0,5.0
207.0,190.0,152.0,194.0,164.0,214.0,295.0,166.0,165.0,1640.0,10.0,51.0,5.0,0.0,41.0,1747.0,8.0,41.0,8.6,9.2,-0.6,2.9,2.3,5.2,63.0,508.0,469.0,291.0,171.0,10.1,10.1,9.0,44659.0,881.0,862.0,19.0,44659.0,80.8,247.1,236.2,91.5,88.0,9.8,9.4,0.828846706,0.643014012,0.092094078,0.565720768,0.965343287,1.894506757,0.0,1788.0,529.0,1034.0,26.0,30.0,19.0,1373.0,535.0,29.4,404.0,8.8,7.4,102.0,11.3,155.0,3.5,48.0,6.0
1697.0,1679.0,1775.0,1705.0,1813.0,2183.0,1801.0,1210.0,599.0,13850.0,263.0,50.0,57.0,13.0,229.0,14462.0,294.0,164.0,11.7,10.5,1.2,0.3,18.9,19.2,1589.0,4842.0,2174.0,1380.0,2022.0,14.2,22.0,19.9,51859.0,6368.0,6167.0,201.0,51859.0,99.0,253.1,225.8,85.1,77.8,8.1,7.4,12.27879663,2.54633361,0.24566138,7.662498874,5.310558182,21.58188629,0.0,13839.0,3426.0,1474.0,42.0,47.0,15.0,11364.0,5704.0,36.8,4182.0,9.6,11.9,1350.0,13.9,1576.0,3.4,392.0,2.0
486.0,716.0,651.0,595.0,587.0,689.0,607.0,439.0,351.0,1654.0,3293.0,41.0,54.0,6.0,73.0,5121.0,-171.0,246.0,0.0,14.4,-14.4,0.2,-18.6,-18.4,814.0,1303.0,1027.0,487.0,1010.0,20.7,37.4,32.0,36908.0,2342.0,2231.0,111.0,36908.0,50.8,263.2,231.8,90.3,81.7,7.3,6.3,2.692261806,1.263763804,0.057717091,2.553981275,2.241948252,7.065533886,7.0,5495.0,1252.0,1735.0,46.0,51.0,595.0,4039.0,2271.0,42.3,1708.0,11.0,11.7,472.0,20.3,821.0,5.1,207.0,6.0
11809.0,10714.0,10122.0,12237.0,12498.0,12018.0,12132.0,9935.0,3915.0,71429.0,20596.0,325.0,1474.0,44.0,1512.0,95380.0,2756.0,1976.0,11.2,10.5,0.8,1.2,27.2,28.4,8645.0,20313.0,17600.0,17109.0,12446.0,13.3,20.2,18.2,58035.0,39543.0,38043.0,1500.0,58035.0,110.7,229.5,205.0,80.1,72.3,7.0,6.2,39.79070153,19.67960674,1.294464123,40.09086712,43.91797845,121.0417757,20.0,86544.0,22468.0,1089.0,40.0,45.0,57.0,74594.0,37441.0,35.3,26332.0,8.4,8.3,6194.0,13.1,9755.0,3.4,2520.0,2.0
2565.0,2566.0,2360.0,2330.0,2323.0,2820.0,2283.0,1379.0,778.0,17453.0,1339.0,42.0,201.0,7.0,362.0,19404.0,88.0,505.0,12.3,10.3,2.0,0.9,1.7,2.6,2554.0,5573.0,3206.0,1725.0,3229.0,17.1,22.3,21.3,45661.0,9627.0,9263.0,364.0,45661.0,91.0,230.9,214.6,77.3,72.9,8.3,7.6,12.74087157,4.281697126,0.455961661,8.576421727,8.250734826,28.03512844,6.0,19335.0,4112.0,46.0,17.0,21.0,155.0,14712.0,8148.0,39.1,5752.0,10.5,13.3,1964.0,15.6,2297.0,3.7,544.0,6.0
862.0,870.0,732.0,800.0,812.0,1181.0,1282.0,952.0,530.0,7703.0,77.0,61.0,50.0,0.0,130.0,8021.0,-57.0,34.0,11.4,9.8,1.6,-0.5,-8.1,-8.6,531.0,1910.0,2323.0,1241.0,949.0,11.9,19.4,17.2,52086.0,4548.0,4412.0,136.0,52086.0,87.2,239.2,214.5,88.2,80.3,6.8,6.2,4.34462449,3.417494096,0.386650792,3.716836645,5.2384946,11.41243466,0.0,8129.0,2712.0,1086.0,27.0,31.0,101.0,6436.0,2886.0,35.6,2291.0,9.0,8.2,526.0,12.4,797.0,3.6,229.0,6.0
6686.0,7266.0,6366.0,7232.0,7202.0,8841.0,6637.0,3806.0,1886.0,53141.0,766.0,410.0,704.0,24.0,877.0,55922.0,708.0,1675.0,10.7,7.2,3.5,0.1,9.2,9.3,2145.0,12797.0,15123.0,7737.0,3508.0,6.4,7.4,6.5,82814.0,29662.0,28665.0,997.0,82814.0,117.8,302.7,265.0,104.9,96.0,7.4,6.6,28.70258817,18.05871173,1.265704409,32.04125728,34.94141463,93.51263362,10.0,54297.0,10806.0,901.0,23.0,27.0,25.0,43193.0,15675.0,28.2,12180.0,6.1,5.4,2322.0,9.0,3899.0,2.6,1118.0,2.0
61706.0,60675.0,47577.0,52524.0,43964.0,34307.0,27740.0,15136.0,8084.0,324360.0,4975.0,2672.0,7370.0,2821.0,9515.0,351713.0,4832.0,3066.0,16.1,4.9,11.2,0.8,1.9,2.7,8908.0,41251.0,73248.0,74044.0,19798.0,5.7,6.4,5.7,84381.0,170592.0,165587.0,5005.0,84381.0,118.2,216.2,199.9,65.3,62.2,5.8,5.4,134.2940494,88.78761509,6.00818448,108.036058,117.0483347,411.2268488,22.0,334977.0,45623.0,590.0,44.0,49.0,11.0,238743.0,80229.0,28.0,66848.0,4.2,4.1,9685.0,8.2,19682.0,2.2,5239.0,3.0
993.0,998.0,996.0,866.0,798.0,1098.0,1287.0,750.0,447.0,1519.0,6597.0,27.0,22.0,0.0,68.0,8233.0,-85.0,45.0,12.0,11.8,0.1,0.1,-10.4,-10.3,1406.0,2149.0,1689.0,589.0,2459.0,30.1,44.0,42.5,28524.0,2838.0,2647.0,191.0,28524.0,57.2,217.1,196.7,77.2,71.2,7.6,6.9,4.27325537,0.90113978,0.170121716,3.848793268,3.146409551,10.68229624,0.0,8533.0,2352.0,31.0,0.0,1.0,63.0,6408.0,3996.0,45.6,2922.0,12.5,13.4,859.0,25.6,1641.0,5.8,369.0,6.0
24770.0,29202.0,41424.0,26670.0,23895.0,23262.0,21875.0,11646.0,6167.0,134982.0,67003.0,699.0,3394.0,138.0,2695.0,208911.0,1202.0,10557.0,11.9,8.7,3.3,1.1,1.4,2.5,14748.0,38097.0,36040.0,38669.0,33330.0,16.8,20.9,19.9,52557.0,101569.0,97855.0,3714.0,52557.0,105.4,217.1,196.7,77.2,71.2,7.6,6.9,108.4331413,22.86627143,4.31681012,97.66248639,79.83961688,271.061483,84.0,204424.0,36426.0,62.0,0.0,1.0,125.0,165150.0,75284.0,34.0,56151.0,6.5,7.5,12334.0,12.0,19810.0,2.8,4691.0,4.0
4711.0,5031.0,4978.0,4922.0,4790.0,6341.0,5008.0,2900.0,1322.0,36266.0,1963.0,211.0,538.0,28.0,997.0,40003.0,646.0,680.0,12.0,9.7,2.3,0.1,13.7,13.8,3721.0,9769.0,7936.0,5745.0,4026.0,10.3,13.9,12.8,65635.0,20094.0,19479.0,615.0,65635.0,90.4,263.2,231.8,90.3,81.7,7.3,6.3,21.03076528,9.87196709,0.450860533,19.95057859,17.51311383,55.1928436,8.0,38991.0,8490.0,438.0,46.0,51.0,187.0,31204.0,13654.0,32.4,10110.0,7.4,8.3,2580.0,10.9,3396.0,2.9,911.0,2.0
2974.0,3255.0,2746.0,3083.0,3039.0,3102.0,2826.0,1488.0,915.0,21919.0,181.0,278.0,377.0,61.0,612.0,23428.0,-48.0,789.0,11.3,7.5,3.9,3.1,-9.0,-5.9,2946.0,3296.0,4393.0,4915.0,2512.0,10.9,14.7,13.4,66607.0,14533.0,14048.0,485.0,66607.0,105.4,303.4,271.5,109.4,101.0,9.2,8.3,11.74554974,6.473748978,0.341017865,14.36188353,11.05792356,34.44839482,0.0,22938.0,4867.0,1364.0,37.0,41.0,27.0,17799.0,6920.0,31.3,5571.0,7.0,7.4,1322.0,11.0,1961.0,3.1,543.0,5.0
33305.0,37453.0,40521.0,37799.0,38559.0,44988.0,40922.0,26688.0,17411.0,284998.0,19992.0,1955.0,4436.0,276.0,5989.0,317646.0,22.0,11904.0,9.9,12.6,-2.7,3.3,-0.5,2.8,24176.0,88229.0,61886.0,52544.0,43839.0,14.3,23.2,20.8,53469.0,157784.0,149255.0,8529.0,53469.0,87.8,320.5,273.3,100.8,88.2,8.7,7.2,173.6913029,140.6048831,4.93568032,257.3498442,178.6765881,663.8862067,71.0,318222.0,82489.0,1393.0,38.0,42.0,79.0,255036.0,115840.0,34.7,88497.0,8.0,8.3,21238.0,11.9,30404.0,3.3,8303.0,3.0
341.0,352.0,344.0,411.0,428.0,828.0,869.0,498.0,250.0,4171.0,18.0,42.0,18.0,1.0,71.0,4321.0,-35.0,48.0,7.8,13.1,-5.3,0.0,-2.8,-2.8,234.0,1331.0,1221.0,624.0,506.0,11.9,18.4,17.5,53188.0,2274.0,2186.0,88.0,53188.0,87.5,264.9,238.3,94.6,86.4,7.9,7.1,2.260257556,1.367600757,0.09885375,2.26843343,2.434923957,6.835774003,0.0,4354.0,1446.0,1421.0,49.0,55.0,37.0,3682.0,1699.0,36.8,1355.0,9.4,8.7,320.0,12.3,453.0,3.7,136.0,5.0
48001.0,55556.0,55906.0,46529.0,46017.0,50294.0,42983.0,23768.0,13324.0,323311.0,34197.0,1058.0,14093.0,447.0,9272.0,382378.0,1535.0,11767.0,11.5,9.1,2.5,1.9,-0.3,1.6,23331.0,79198.0,67045.0,72022.0,45821.0,12.4,15.4,14.1,61053.0,193092.0,185115.0,7977.0,61053.0,108.7,292.7,248.6,93.7,83.7,8.3,7.1,197.5441379,73.14268791,6.346011384,258.6163196,176.8378224,745.2310894,74.0,375702.0,73222.0,6.0,35.0,39.0,17.0,292648.0,122068.0,33.2,97159.0,6.9,8.1,23704.0,11.0,32229.0,2.8,8088.0,2.0
5014.0,6384.0,8143.0,5093.0,4605.0,5470.0,4902.0,3210.0,1911.0,40524.0,993.0,376.0,1747.0,43.0,1049.0,44732.0,46.0,3014.0,10.7,9.6,1.1,5.5,-5.6,0.0,3420.0,8361.0,7912.0,8232.0,7517.0,18.1,21.8,20.4,43079.0,19662.0,19056.0,606.0,43079.0,79.2,273.1,236.3,86.6,79.0,7.0,6.3,24.94906416,4.8554661,0.890777239,27.82583655,19.97677481,79.33028448,18.0,44873.0,9354.0,1014.0,25.0,29.0,161.0,35408.0,15048.0,33.8,11968.0,7.7,8.9,3138.0,10.8,3834.0,3.0,1066.0,5.0
944.0,817.0,984.0,891.0,789.0,992.0,896.0,469.0,324.0,969.0,6051.0,17.0,9.0,2.0,58.0,7106.0,-127.0,359.0,12.1,11.3,0.8,0.0,-18.6,-18.6,1261.0,1808.0,1186.0,751.0,2388.0,35.5,50.8,52.0,28024.0,1998.0,1733.0,265.0,28024.0,62.6,191.3,174.8,65.9,61.2,7.1,6.7,4.963323991,0.254590444,0.235555645,2.805253589,2.610146893,8.044582174,0.0,7463.0,1641.0,36.0,24.0,28.0,63.0,5499.0,3536.0,49.9,2744.0,11.8,13.1,718.0,24.0,1320.0,5.7,311.0,6.0
279.0,263.0,187.0,247.0,186.0,361.0,340.0,236.0,184.0,2123.0,45.0,20.0,55.0,1.0,39.0,2283.0,-8.0,66.0,8.3,6.6,1.7,10.1,-15.3,-5.2,107.0,672.0,714.0,337.0,222.0,10.0,13.6,12.7,58715.0,1536.0,1516.0,20.0,58715.0,90.0,237.6,217.1,87.0,79.6,10.5,9.7,1.372664875,0.681826973,0.117142079,1.054278711,1.763138471,2.712289676,0.0,2378.0,830.0,1259.0,34.0,38.0,23.0,1772.0,844.0,35.0,620.0,9.8,8.1,143.0,13.0,231.0,3.6,64.0,6.0
442.0,378.0,323.0,341.0,291.0,323.0,269.0,164.0,76.0,2424.0,68.0,53.0,5.0,6.0,51.0,2607.0,-13.0,0.0,13.8,7.3,6.5,3.4,-14.9,-11.5,354.0,555.0,385.0,288.0,365.0,14.1,19.6,19.1,51559.0,1637.0,1605.0,32.0,51559.0,88.7,227.6,206.5,88.0,80.5,6.8,6.3,1.470268469,0.74498378,0.124462434,1.078972902,1.601894209,3.41421052,0.0,2621.0,455.0,306.0,16.0,20.0,75.0,1858.0,920.0,39.8,739.0,7.7,8.4,156.0,13.0,241.0,3.2,59.0,6.0
3194.0,3089.0,3069.0,2717.0,2906.0,3232.0,2799.0,2033.0,935.0,21362.0,2020.0,98.0,71.0,9.0,414.0,23974.0,-147.0,341.0,13.7,14.0,-0.3,0.4,-6.2,-5.8,3161.0,7228.0,4289.0,1643.0,5592.0,23.7,35.2,33.2,37370.0,10269.0,9874.0,395.0,37370.0,79.4,207.6,188.2,79.9,75.0,7.0,6.5,10.38085158,1.662527187,0.700011447,7.151253308,13.40362828,28.93115493,0.0,24098.0,5793.0,148.0,3.0,5.0,111.0,18214.0,9903.0,38.5,7012.0,10.3,11.6,2119.0,14.5,2648.0,3.7,672.0,4.0
2671.0,2452.0,1964.0,1645.0,1640.0,1382.0,1154.0,853.0,429.0,13978.0,59.0,68.0,38.0,1.0,46.0,14190.0,-93.0,31.0,17.1,7.4,9.7,-0.4,-16.0,-16.4,3226.0,2378.0,1620.0,835.0,4529.0,32.1,49.1,46.5,33160.0,5376.0,5077.0,299.0,33160.0,54.7,224.8,199.9,72.9,66.5,6.2,5.4,4.894493716,2.888740079,0.258567698,5.369111289,4.752108445,16.75894424,0.0,14415.0,2414.0,1656.0,43.0,48.0,505.0,9486.0,5427.0,44.2,4193.0,9.7,8.2,778.0,20.0,1896.0,4.6,439.0,5.0
715.0,761.0,721.0,708.0,775.0,949.0,1040.0,584.0,296.0,6368.0,35.0,26.0,13.0,3.0,104.0,6549.0,-35.0,149.0,10.2,14.8,-4.6,0.2,-0.8,-0.6,1134.0,2039.0,1059.0,551.0,1912.0,29.9,41.1,39.6,30691.0,2031.0,1928.0,103.0,30691.0,58.6,253.1,225.8,85.1,77.8,8.1,7.4,5.560353973,1.153086628,0.111245774,3.469900783,2.40484342,9.773183053,0.0,6605.0,1714.0,389.0,42.0,47.0,67.0,5187.0,2853.0,38.0,1971.0,11.8,14.8,767.0,16.5,857.0,4.1,214.0,6.0
6370.0,6666.0,6132.0,6962.0,6150.0,7548.0,8214.0,5699.0,2067.0,50005.0,756.0,1862.0,911.0,187.0,2087.0,55808.0,1893.0,361.0,10.4,11.1,-0.6,-0.5,35.4,34.9,4907.0,12395.0,15496.0,5329.0,5803.0,10.5,18.0,17.2,59732.0,22467.0,21255.0,1212.0,59732.0,101.7,213.5,185.8,72.3,65.0,5.6,5.0,15.46752298,9.729274266,0.809240204,25.95086198,16.57103235,56.75716519,0.0,52303.0,14565.0,603.0,28.0,32.0,19.0,43862.0,21671.0,32.0,14036.0,8.9,10.0,4371.0,12.4,5438.0,3.5,1548.0,5.0
2761.0,2872.0,2171.0,2504.0,2323.0,3246.0,2739.0,1657.0,1030.0,20669.0,117.0,104.0,88.0,1.0,324.0,21303.0,284.0,334.0,11.9,9.2,2.7,0.3,10.4,10.8,1035.0,4253.0,5370.0,3620.0,1637.0,7.8,8.3,7.1,67897.0,10948.0,10650.0,298.0,67897.0,113.7,239.2,214.5,88.2,80.3,6.8,6.2,11.53890232,9.07653369,1.026907096,9.871558539,13.91293485,30.31032236,0.0,20953.0,5028.0,1100.0,27.0,31.0,155.0,16129.0,7371.0,36.5,5887.0,6.9,6.8,1098.0,10.2,1643.0,2.8,458.0,3.0
103676.0,113043.0,116704.0,109144.0,107012.0,115910.0,95692.0,56705.0,33081.0,715662.0,20232.0,15895.0,66975.0,2464.0,29739.0,850967.0,165.0,11371.0,11.0,7.3,3.7,1.2,-4.7,-3.5,88185.0,107135.0,183807.0,187558.0,76206.0,9.1,12.4,12.3,84170.0,425728.0,409662.0,16066.0,84170.0,111.9,279.6,243.8,96.2,87.1,7.2,6.2,331.5921434,170.3136758,7.722951828,481.0818154,326.9454649,1264.305298,139.0,847834.0,167777.0,219.0,4.0,6.0,111.0,656414.0,221125.0,23.9,156883.0,5.9,5.6,36831.0,9.7,63672.0,2.9,19164.0,3.0
2472.0,2711.0,2622.0,2644.0,2929.0,3723.0,3293.0,2336.0,1203.0,22917.0,500.0,66.0,120.0,9.0,321.0,23933.0,178.0,194.0,9.8,12.4,-2.6,0.2,9.9,10.0,3223.0,7659.0,4017.0,2408.0,3293.0,13.9,19.0,18.2,49073.0,11849.0,11357.0,492.0,49073.0,67.6,263.2,231.8,90.3,81.7,7.3,6.3,12.58228897,5.906201744,0.269740898,11.93603473,10.477748,33.02078159,0.0,23694.0,6578.0,609.0,46.0,51.0,139.0,19176.0,9534.0,35.8,6865.0,9.8,10.9,2094.0,13.6,2603.0,3.6,699.0,6.0
7935.0,8354.0,7820.0,7465.0,8373.0,8818.0,7433.0,5574.0,2797.0,59000.0,2844.0,564.0,689.0,177.0,1295.0,64569.0,458.0,919.0,11.6,11.6,0.0,1.5,5.6,7.1,8179.0,17576.0,10870.0,7024.0,10883.0,17.1,24.2,19.6,44040.0,27421.0,26371.0,1050.0,44040.0,84.1,253.1,225.8,85.1,77.8,8.1,7.4,54.82157515,11.36870522,1.096813003,34.2110282,23.71023588,96.35740671,20.0,63465.0,14917.0,1483.0,42.0,47.0,63.0,49668.0,26600.0,36.5,18129.0,9.8,12.0,5936.0,14.5,7211.0,3.6,1806.0,4.0
1655.0,1567.0,1362.0,1627.0,1517.0,1965.0,1832.0,1258.0,882.0,13307.0,96.0,53.0,59.0,7.0,143.0,13665.0,-260.0,391.0,10.3,14.4,-4.1,0.1,-14.9,-14.8,865.0,3835.0,3774.0,1520.0,1637.0,12.3,19.3,18.4,49507.0,6685.0,6397.0,288.0,49507.0,76.1,284.4,240.5,99.6,87.2,7.0,5.8,5.322892172,2.672707494,0.200560314,10.35084271,6.493006087,22.93466174,0.0,14186.0,3906.0,163.0,13.0,17.0,193.0,10677.0,5381.0,35.8,3822.0,9.1,10.2,1084.0,12.3,1317.0,3.6,379.0,6.0
2500.0,2219.0,2908.0,2722.0,2581.0,2789.0,2850.0,2057.0,997.0,16515.0,4243.0,211.0,183.0,12.0,459.0,21623.0,-192.0,2424.0,10.1,10.8,-0.7,1.7,-9.8,-8.1,3628.0,6969.0,4307.0,1184.0,4130.0,21.6,29.8,30.0,42307.0,8735.0,8399.0,336.0,42307.0,76.3,265.2,240.7,86.8,80.1,6.9,6.0,12.54782863,6.185592219,0.220297639,11.77120331,8.405826945,29.54526348,6.0,22350.0,5833.0,334.0,9.0,12.0,123.0,17266.0,9209.0,37.6,6492.0,10.6,12.8,2210.0,15.0,2596.0,3.9,680.0,6.0
7475.0,7942.0,7135.0,6697.0,7070.0,8159.0,7389.0,4301.0,2336.0,56217.0,844.0,195.0,228.0,25.0,995.0,58504.0,42.0,578.0,12.6,10.1,2.5,0.6,-2.4,-1.7,4628.0,18335.0,11045.0,5354.0,6376.0,11.1,14.6,13.2,55202.0,27814.0,26173.0,1641.0,55202.0,98.3,292.7,248.6,93.7,83.7,8.3,7.1,30.22433885,11.190863,0.970942497,39.56840917,27.05626359,114.0206802,12.0,58497.0,13292.0,853.0,35.0,39.0,77.0,44418.0,21828.0,38.2,16968.0,8.8,10.5,4670.0,12.4,5519.0,3.2,1424.0,5.0
31067.0,25952.0,54427.0,27616.0,16802.0,15947.0,13619.0,8142.0,4111.0,150682.0,31412.0,1877.0,4282.0,616.0,8814.0,197683.0,2845.0,21384.0,19.9,5.5,14.4,-2.8,2.8,0.1,9045.0,30077.0,42008.0,22050.0,26562.0,15.1,20.8,21.3,50531.0,64341.0,61301.0,3040.0,50531.0,93.7,255.0,223.5,86.2,78.1,7.1,6.2,89.80208357,80.75904993,2.132252143,96.23691593,76.60877343,285.1696862,14.0,192685.0,22983.0,1230.0,33.0,37.0,133.0,149266.0,59708.0,29.0,43287.0,5.1,6.1,9041.0,8.4,12516.0,2.3,3393.0,4.0
311.0,332.0,314.0,306.0,355.0,485.0,671.0,469.0,235.0,3288.0,37.0,62.0,13.0,12.0,66.0,3478.0,51.0,71.0,10.1,14.8,-4.6,0.3,19.1,19.4,374.0,687.0,876.0,503.0,616.0,18.1,35.6,37.7,39506.0,1060.0,1007.0,53.0,39506.0,65.2,224.8,199.9,72.9,66.5,6.2,5.4,1.199651103,0.708036504,0.063375508,1.315980906,1.164752161,4.107653846,0.0,3358.0,1378.0,1615.0,43.0,48.0,385.0,2893.0,1608.0,39.1,1131.0,12.8,11.6,335.0,18.8,543.0,4.8,140.0,6.0
31979.0,38940.0,52381.0,40087.0,33198.0,32181.0,28122.0,16592.0,8189.0,221297.0,15075.0,14957.0,13361.0,349.0,16630.0,281669.0,1741.0,10550.0,10.5,7.4,3.1,1.2,2.0,3.1,14082.0,44938.0,59386.0,56913.0,32077.0,11.9,12.5,11.2,62343.0,142102.0,138014.0,4088.0,62343.0,120.1,206.7,189.1,73.9,68.5,6.2,5.8,80.79159434,92.00669629,8.929221301,94.22114317,161.4403211,333.0242377,77.0,274024.0,47856.0,118.0,36.0,40.0,27.0,221057.0,97459.0,35.6,78696.0,6.5,6.8,14993.0,9.9,21808.0,2.5,5627.0,2.0
553.0,745.0,352.0,472.0,503.0,446.0,387.0,242.0,125.0,3624.0,30.0,68.0,50.0,5.0,48.0,3825.0,-120.0,13.0,11.6,9.0,2.6,0.8,-34.2,-33.5,501.0,715.0,711.0,513.0,366.0,9.6,13.4,12.0,66849.0,2285.0,2237.0,48.0,66849.0,110.3,224.8,199.9,72.9,66.5,6.2,5.4,1.319340272,0.778677294,0.069698481,1.447276299,1.280959464,4.517474399,0.0,4152.0,734.0,1568.0,43.0,48.0,211.0,2649.0,1271.0,36.3,962.0,8.2,8.3,219.0,12.9,342.0,3.3,86.0,6.0
2161.0,2444.0,2289.0,2118.0,2414.0,2742.0,2527.0,1838.0,921.0,18646.0,508.0,75.0,31.0,5.0,189.0,19454.0,-123.0,280.0,10.7,14.9,-4.2,1.8,-3.9,-2.0,2852.0,5596.0,3839.0,1361.0,2912.0,15.2,21.5,20.0,41455.0,8461.0,8068.0,393.0,41455.0,92.7,191.3,174.8,65.9,61.2,7.1,6.7,13.5880249,0.696988813,0.6448775,7.679904772,7.145763813,22.02354371,0.0,19476.0,5209.0,983.0,24.0,28.0,141.0,15276.0,7792.0,36.2,5530.0,10.2,11.9,1816.0,14.5,2209.0,3.7,570.0,6.0
16678.0,18749.0,17898.0,17018.0,18652.0,22847.0,20600.0,11593.0,6404.0,141942.0,3971.0,565.0,1095.0,42.0,2824.0,150439.0,847.0,1463.0,10.0,9.7,0.3,0.2,5.2,5.4,9209.0,37772.0,37731.0,20036.0,14891.0,10.0,13.5,12.5,62522.0,75765.0,72596.0,3169.0,62522.0,110.4,287.0,249.7,97.8,87.6,7.9,6.7,66.52121192,56.93433137,2.167206904,111.5961055,90.64643877,305.5611234,0.0,149619.0,35206.0,49.0,22.0,26.0,115.0,118246.0,54851.0,35.7,42214.0,8.2,9.2,10848.0,11.0,13037.0,3.1,3640.0,4.0
13184.0,15854.0,16006.0,13589.0,13535.0,18227.0,14882.0,8368.0,4253.0,113265.0,1387.0,566.0,789.0,39.0,1852.0,117898.0,-528.0,4808.0,10.9,9.2,1.7,0.6,-6.8,-6.2,9804.0,30175.0,25276.0,14894.0,18209.0,16.1,23.0,21.1,53745.0,52824.0,49932.0,2892.0,53745.0,79.4,375.1,304.1,112.9,94.8,10.2,7.4,76.0820682,53.65140215,1.001476752,125.0036042,39.09379129,295.0615964,8.0,119833.0,25826.0,1172.0,32.0,36.0,75.0,93129.0,45846.0,37.3,34737.0,7.9,9.5,8820.0,10.8,10076.0,3.1,2876.0,3.0
87183.0,85932.0,97296.0,116585.0,106880.0,104562.0,86580.0,51609.0,32918.0,462008.0,21123.0,6766.0,231957.0,11600.0,36091.0,769545.0,737.0,8815.0,11.4,6.9,4.5,6.0,-9.5,-3.5,59339.0,82174.0,132756.0,273630.0,51830.0,6.8,7.0,6.4,122930.0,454875.0,444868.0,10007.0,122930.0,163.4,279.6,243.8,96.2,87.1,7.2,6.2,299.8648314,154.0177676,6.984006389,435.0510721,295.6627551,1143.334372,131.0,763450.0,161619.0,205.0,4.0,6.0,81.0,611162.0,200387.0,21.5,131400.0,5.0,4.3,26186.0,9.5,58053.0,2.5,15505.0,2.0
