0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
1716,1684,1704,1726,1610,1737,1743,1281,637,10129,541,1985,93,5,1085,13838,0,749,11.2,9.3,1.9,0.1,-2.0,-1.9,1681,3934,2622,1452,2707,20.8,27.8,26.9,39702,5121,4910,211,39702,76.5,206.7,189.1,73.9,68.5,6.2,5.8,3.969176879,4.520158993,0.438680026,4.628951639,7.931334878,16.36101027,0,13899,3468,1318,36,40,5,10729,38.5,4131,10.9,1167,11.4,1219,15.1,1618,3.9,419,6
1739,1854,1666,1761,1891,2292,2932,1827,1191,16718,78,38,143,7,169,17153,-20,185,8.4,11.0,-2.6,0.5,0.9,1.5,535,3558,4609,3972,1330,7.8,9.3,7.9,55603,9865,9554,311,55603,92.6,218.2,193.1,84.8,77.9,6.9,6.5,10.44567534,4.635879847,0.64130577,6.945667579,11.74459127,22.21200579,3,17000,5604,592,15,19,59,13865,34.3,4756,8.1,1116,7.0,972,11.3,1563,3.3,453,5
2732,2960,3268,3201,3074,3278,3076,2244,1048,12209,12042,164,113,46,307,24881,-277,2820,10.4,12.9,-2.5,0.5,-9.1,-8.6,4901,6486,4566,2220,6788,30.9,43.9,36.7,34382,8373,7940,433,34382,68.9,217.1,196.7,77.2,71.2,7.6,6.9,12.91423137,2.72334008,0.514125884,11.63146184,9.508783681,32.28303325,5,26201,6150,2,0,1,5,19689,40.7,8013,11.0,2159,12.1,2373,19.7,3870,4.5,887,6
850,1031,879,887,975,1188,1236,932,506,7510,42,679,47,9,197,8484,-50,94,8.9,11.5,-2.6,-0.1,-3.1,-3.2,1151,2249,1827,815,1575,18.9,26.3,24.3,39502,3179,2993,186,39502,73.3,255.0,223.5,86.2,78.1,7.1,6.2,3.854053596,3.465951951,0.091510283,4.130218556,3.287833723,12.23868323,0,8607,2550,98,33,37,75,6790,34.3,2329,11.1,754,12.0,815,14.8,1005,4.0,273,6
839,926,721,797,779,1064,1031,651,502,7027,33,68,45,2,135,7310,-3,190,9.6,13.7,-4.1,-0.4,4.2,3.8,315,1675,2005,1273,786,11.1,18.3,18.0,56005,3409,3299,110,56005,96.3,227.6,206.5,88.0,80.5,6.8,6.3,4.122616997,2.088926517,0.348991329,3.02542843,4.491694158,9.573409628,0,7576,2096,651,16,20,95,5706,35.0,1997,8.0,455,7.6,435,11.9,679,3.1,179,3
9943,10803,10052,9276,9836,11083,10430,6522,3510,45632,32939,501,987,114,1282,81455,-112,1505,11.5,11.5,0.0,1.3,-2.6,-1.3,10880,17631,15920,10821,16868,21.1,31.1,29.6,44015,35342,33175,2167,44015,81.6,255.0,223.5,86.2,78.1,7.1,6.2,37.00282127,33.27665207,0.878591474,39.65428483,31.56653653,117.5037651,14,81379,19331,688,33,37,195,62774,36.9,23164,9.1,5732,9.9,6227,15.9,9983,4.0,2522,5
12732,21473,39526,17426,14227,14540,14162,8205,4626,126886,5335,464,10354,96,3782,146917,197,15007,8.6,6.4,2.3,5.4,-6.4,-1.0,6525,18205,20567,37962,28177,21.4,14.2,12.6,48883,69690,67180,2510,48883,87.7,230.8,212.0,80.3,74.4,6.5,6.1,75.80897336,18.55157327,2.897997244,57.76235416,72.95488516,191.1360909,38,144436,23773,49,14,18,105,123951,27.1,33591,5.8,7128,7.1,8780,9.2,11462,2.5,3070,4
11758,13652,11486,11298,12455,12963,10119,6747,3025,72660,17264,381,1511,105,1582,93503,2097,761,12.2,9.2,3.1,0.6,18.9,19.6,7618,22584,17676,11885,10993,11.9,17.9,17.0,65416,45262,43654,1608,65416,111.6,228.7,202.9,79.1,71.9,7.0,6.1,42.7984234,29.57224396,1.288841411,44.24725892,30.31888312,113.6669239,7,88695,17821,337,10,13,297,70418,33.4,23520,7.2,5052,8.3,5846,12.4,8739,3.1,2193,2
3921,6112,7741,4592,4478,5112,5669,3991,1711,36972,1010,3915,453,19,958,43327,135,4014,8.7,8.4,0.3,1.1,1.8,2.9,3141,7205,8407,8226,6570,16.7,21.4,20.4,44502,19484,18682,802,44502,82.5,255.0,223.5,86.2,78.1,7.1,6.2,19.68229375,17.70029469,0.467334513,21.09264255,16.79066145,62.50181854,9,41725,10654,35,33,37,99,36132,30.4,10984,8.1,2926,8.6,3099,11.5,4157,3.2,1153,5
11336,11403,10533,12034,10921,10161,7873,4604,1944,65119,10064,425,3187,83,1931,80809,1966,314,13.0,8.1,4.8,0.5,19.2,19.7,8524,17273,15626,8862,7651,9.5,15.0,14.4,61413,39665,38362,1303,61413,104.7,228.7,202.9,79.1,71.9,7.0,6.1,36.98809446,25.55750577,1.11386785,38.24023556,26.20278094,98.23546251,6,75099,12454,342,10,13,13,59847,33.2,19869,6.7,4035,8.1,4862,11.8,7046,2.9,1747,2
2486,3171,3028,2450,2840,3386,3550,2393,1237,17225,6797,82,101,5,331,24541,-19,925,8.2,11.2,-3.0,-0.4,2.7,2.3,3402,5939,5077,2724,4545,19.1,30.8,27.2,42412,10058,9658,400,42412,80.9,229.5,205.0,80.1,72.3,7.0,6.2,10.2380332,5.063506281,0.3330619,10.31526494,11.29996969,31.14370117,6,24788,7042,1408,40,45,1,19617,35.8,7023,9.2,1806,10.0,1961,16.0,3131,4.0,788,5
27071,29312,23368,26438,30377,27766,20940,12293,5110,160301,34026,1891,1832,225,4400,202675,6252,1714,11.8,7.9,3.9,0.9,26.4,27.3,17373,37055,44435,27592,23374,11.7,16.7,15.4,60296,96136,92682,3454,60296,111.8,255.0,223.5,86.2,78.1,7.1,6.2,92.06981525,82.79842194,2.186096949,98.66714354,78.54334038,292.3709482,24,186308,33619,1222,33,37,101,151021,34.6,52253,7.2,10806,8.2,12334,12.0,18139,3.0,4593,2
2250,2325,1800,1728,1678,1822,1740,1200,653,14310,92,319,126,38,311,15196,26,52,13.6,8.2,5.4,0.1,-3.7,-3.6,1974,3624,2671,1481,2071,13.7,19.6,18.0,51302,8105,7910,195,51302,92.4,192.6,181.6,73.9,68.9,5.8,5.5,5.959867929,5.353486018,0.389816943,3.369750908,7.986916033,12.08432523,0,15110,3215,467,12,16,47,11022,32.8,3615,8.2,908,8.0,882,12.7,1401,3.4,378,6
5456,5625,5336,5334,5515,6239,5993,3631,1939,40531,3111,133,318,31,944,45068,-301,1086,10.4,12.0,-1.6,0.6,-5.6,-5.0,4278,13186,9210,5069,7908,18.1,23.6,22.9,45512,19281,18429,852,45512,90.7,230.9,214.6,77.3,72.9,8.3,7.6,29.59212533,9.944729234,1.05902289,19.91971627,19.16327134,65.11477884,19,45985,11048,718,17,21,107,34880,41.2,14371,10.2,3562,12.4,4342,16.4,5729,3.5,1235,5
4936,4959,4270,4195,3994,4315,4615,2691,2014,33415,431,1216,323,48,556,35989,-224,884,13.2,11.5,1.7,1.2,-9.1,-7.9,3016,7002,8777,5412,5021,14.3,19.0,17.4,50247,18422,17831,591,50247,84.1,239.2,214.5,88.2,80.3,6.8,6.2,19.49366547,15.33377322,1.734842956,16.67687745,23.50432392,51.20584854,22,36509,9022,1101,27,31,157,26988,39.2,10579,8.0,2151,7.5,2018,12.8,3454,3.3,903,5
8026,8256,7253,7071,6945,8264,7908,4680,2640,57186,1576,351,418,12,1500,61043,224,765,12.3,9.5,2.8,0.4,0.5,0.9,5258,15559,13546,6416,8191,13.6,17.9,16.6,52689,28268,27213,1055,52689,93.0,287.0,249.7,97.8,87.6,7.9,6.7,26.99203225,23.10200407,0.879378426,45.28188215,36.78122403,123.9862513,8,60890,14461,565,22,26,149,46136,33.7,15548,8.9,4120,10.4,4783,12.5,5750,3.4,1558,5
5228,5908,4348,5288,5172,5335,4605,2807,1294,34340,384,2804,213,39,2205,39985,651,194,11.3,9.3,2.0,0.2,14.2,14.4,2591,8534,8310,6220,3592,9.1,12.7,11.1,65831,19424,18887,537,65831,126.8,206.7,189.1,73.9,68.5,6.2,5.8,11.46896499,13.06103175,1.267569075,13.37538888,22.91764887,47.27525621,0,37919,7891,1337,36,40,87,29720,33.0,9808,7.6,2263,7.8,2329,11.0,3276,2.9,857,2
1004,943,945,858,959,1052,1114,800,389,7563,206,65,48,1,181,8064,102,123,12.7,12.7,0.0,0.4,12.4,12.7,1439,1976,1514,642,1390,17.6,26.4,25.3,41960,3233,3094,139,41960,80.1,253.1,225.8,85.1,77.8,8.1,7.4,6.846647494,1.419833649,0.136980595,4.272603438,2.96116313,12.03404308,0,7882,2130,52,42,47,135,6280,38.8,2437,12.1,762,14.8,928,17.0,1071,4.3,269,6
2387,2479,2071,2135,2138,2673,2631,2007,1075,18724,142,278,92,7,353,19596,167,180,11.6,14.2,-2.6,0.1,11.0,11.1,1966,5083,4401,2096,2668,13.8,20.9,19.9,50542,9130,8837,293,50542,83.4,224.8,199.9,72.9,66.5,6.2,5.4,6.759161301,3.989270655,0.357074885,7.414595124,6.562531154,23.14364139,0,19406,5647,1600,43,48,337,15142,36.2,5481,9.8,1490,9.7,1474,13.7,2078,3.7,554,6
1951,2642,2250,1798,1690,2023,1864,1200,775,14724,812,113,104,8,432,16193,-108,1385,11.9,10.3,1.6,-0.2,-8.0,-8.2,761,3785,3311,2208,2326,15.5,18.3,17.0,49332,6985,6662,323,49332,84.8,227.6,206.5,88.0,80.5,6.8,6.3,9.132358007,4.627358016,0.773080245,6.701882703,9.94993208,21.20687033,4,16466,3518,625,16,20,5,12412,35.1,4357,7.8,966,8.3,1025,11.8,1462,3.1,385,5
3270,3848,3758,3658,3761,4738,5401,3164,1710,30781,254,1271,199,43,760,33308,181,505,8.6,9.3,-0.7,0.5,5.7,6.2,1481,5847,8515,8059,2725,8.3,11.4,10.7,58891,17604,16567,1037,58891,104.0,287.0,249.7,97.8,87.6,7.9,6.7,14.72815245,12.60556577,0.479831211,24.70797521,20.06960683,67.6528686,58,32978,9255,594,22,26,47,26933,32.0,8619,8.6,2319,9.0,2415,10.9,2923,3.2,873,6
19180,23398,34582,20928,19365,18752,15105,8719,3912,115690,37852,611,6876,148,2764,163941,2300,4958,11.5,6.8,4.6,2.1,7.4,9.5,9049,22855,30707,32377,30075,19.0,19.3,19.2,48937,74654,71951,2703,48937,98.1,217.1,196.7,77.2,71.2,7.6,6.9,85.09191773,17.94409775,3.387577332,76.63974458,62.65341045,212.7130241,28,156597,24513,40,0,1,81,129048,32.1,41424,6.3,8188,7.2,9275,11.2,14475,2.8,3551,4
366,384,255,293,297,416,497,271,244,2922,22,24,14,0,41,3023,-28,50,11.9,11.9,0.0,0.3,-9.2,-8.9,137,686,849,488,375,12.7,18.6,16.8,44439,1684,1642,42,44439,76.4,227.6,206.5,88.0,80.5,6.8,6.3,1.704879779,0.86386113,0.144322953,1.251145026,1.857509089,3.959017415,0,3121,944,138,16,20,105,2344,37.2,872,8.9,209,8.6,200,13.0,304,3.5,82,6
2903,3032,2673,2596,2506,2779,2764,1624,1123,20858,388,97,356,11,290,22000,-197,690,11.7,10.3,1.4,1.2,-11.5,-10.3,1317,5799,4478,3334,2639,12.4,15.5,13.3,56492,11695,11406,289,56492,94.0,218.2,193.1,84.8,77.9,6.9,6.5,13.39735659,5.945861169,0.822522413,8.90833596,15.063313,28.4885517,0,22301,5458,604,15,19,123,16734,31.7,5305,7.7,1296,7.5,1259,10.9,1827,3.1,526,5
552,496,399,394,368,634,605,360,266,3482,10,383,11,1,187,4074,-44,127,12.9,9.3,3.7,-0.2,-13.9,-14.2,302,1019,941,583,608,15.2,22.4,21.5,44730,1918,1831,87,44730,81.0,247.1,236.2,91.5,88.0,9.8,9.4,1.932868621,1.499507204,0.21476318,1.319259535,2.251178334,4.417985419,0,4139,1155,147,26,30,71,3106,33.4,1037,9.5,296,8.9,276,12.8,398,3.8,118,6
62905,63607,66237,68227,63853,70385,57979,33720,20165,350655,109413,3235,30428,555,12792,507078,735,7497,11.9,9.4,2.5,3.1,-4.1,-1.0,40216,104485,92295,110463,64417,12.9,18.4,17.0,67135,249945,238357,11588,67135,82.1,306.5,271.0,97.7,87.5,7.6,6.7,314.0307622,105.9860938,4.667486406,402.4284011,154.1408925,891.831427,199,510996,104370,353,30,34,7,391988,29.3,114852,6.6,25870,6.7,26160,12.0,46978,3.0,11719,2
14419,18056,20853,18341,17750,22356,20595,11757,6969,143295,1465,1927,1702,49,2658,151096,-94,6982,9.5,10.4,-0.9,0.0,0.3,0.3,9046,36073,33132,29141,21154,14.7,17.1,16.6,47840,77127,74207,2920,47840,86.1,330.2,305.7,128.9,119.7,12.1,11.7,124.1819361,62.76832406,3.838350752,90.87859869,126.2140041,253.3311496,51,152284,36356,798,19,23,19,123702,32.9,40698,8.1,10039,8.7,10725,10.9,13512,3.1,3837,4
29491,27344,61034,36398,23568,26154,22400,11228,6459,120025,103358,1581,9410,563,9139,244076,-846,34020,13.9,8.6,5.3,2.0,-10.7,-8.7,18818,39004,51966,42709,41471,19.7,28.2,27.7,48519,111524,107496,4028,48519,66.8,263.2,231.8,90.3,81.7,7.3,6.3,128.3180028,60.23323849,2.75089957,121.727306,106.8552552,336.7559556,113,245752,36773,829,46,51,710,196291,36.3,71254,5.8,11403,6.4,12529,10.8,21283,2.8,5487,1
6226,6288,5345,5245,4571,4673,4202,2700,1572,39374,440,416,210,33,349,40822,-108,354,13.4,9.5,3.9,1.4,-8.0,-6.6,6543,9449,6495,3266,8552,21.2,33.3,32.2,41919,17059,16133,926,41919,69.1,224.8,199.9,72.9,66.5,6.2,5.4,14.08055127,8.310369804,0.743851345,15.44593806,13.67093523,48.21237645,8,41318,8333,1576,43,48,249,29474,40.0,11790,8.4,2477,7.0,2071,16.9,4969,3.9,1146,5
2892,2865,2454,2741,3063,3404,3584,1942,840,22932,466,30,66,3,288,23785,-353,85,11.2,16.0,-4.8,0.0,-10.0,-10.0,4303,7578,3992,1666,6386,27.0,36.5,35.2,32917,6881,6361,520,32917,74.7,263.4,231.6,100.1,89.4,10.5,9.2,12.40728373,8.798371056,0.737587993,12.85510502,16.34547677,36.91891328,6,25150,6170,1786,48,54,59,18500,40.7,7530,12.8,2374,17.3,3198,18.4,3400,4.1,768,6
13324,15735,15356,13456,15132,18372,20097,12027,8231,123829,4792,193,732,75,2109,131730,-1324,5980,9.8,13.2,-3.5,0.4,-6.9,-6.5,8351,43146,23989,20583,18520,14.7,22.6,21.7,45163,58344,55313,3031,45163,74.2,320.5,273.3,100.8,88.2,8.7,7.2,72.03098838,58.30982052,2.046860872,106.7247659,74.09842071,275.3182159,30,135871,39200,1380,38,42,21,106421,33.0,35119,8.8,9325,9.1,9729,12.8,13586,3.4,3627,4
390,364,321,449,342,461,580,282,235,3168,18,77,17,0,144,3424,-77,85,11.0,11.8,-0.9,6.9,-28.0,-21.1,195,750,1009,604,366,10.9,13.2,11.8,51690,1769,1727,42,51690,93.6,247.1,236.2,91.5,88.0,9.8,9.4,1.624482611,1.260263295,0.180498068,1.108773846,1.892006533,3.713103111,0,3568,1075,677,26,30,91,2726,31.9,870,8.2,222,7.2,197,11.0,299,3.3,90,6
1857,1855,1410,1362,1501,1840,2024,1472,844,13652,60,125,62,5,261,14165,84,156,13.8,14.1,-0.3,-0.2,6.5,6.3,1505,3880,2791,1482,2502,17.9,30.2,30.2,37288,5691,5495,196,37288,68.5,273.1,236.3,86.6,79.0,7.0,6.3,7.900462617,1.537549792,0.282076804,8.811431967,6.325919145,25.12102029,0,13862,3982,587,25,29,39,10754,35.2,3785,10.8,1164,12.3,1324,14.6,1569,3.9,424,6
1974,1931,1918,1357,1339,1185,1151,703,425,11546,158,138,31,19,91,11983,18,413,13.8,8.3,5.5,5.5,-9.6,-4.1,2719,2240,1576,614,3701,32.0,44.5,43.4,30076,3593,3250,343,30076,49.6,224.8,199.9,72.9,66.5,6.2,5.4,4.133243002,2.43944837,0.21835213,4.534042324,4.013003206,14.15239104,0,12152,2252,1657,43,48,507,8477,45.4,3849,9.9,835,8.1,685,20.4,1732,4.7,400,6
1380,1272,1154,1105,1127,1533,1484,927,685,10078,62,230,122,4,171,10667,-128,329,13.3,11.6,1.7,2.8,-16.4,-13.6,1081,2595,2692,1285,1147,10.9,13.1,11.9,59705,5328,5160,168,59705,91.5,237.6,217.1,87.0,79.6,10.5,9.7,6.413585729,3.185741708,0.547330073,4.925970658,8.238019306,12.67279631,0,10920,2923,1279,34,38,99,8246,36.9,3043,9.1,754,7.8,645,12.6,1043,3.5,287,6
92110,88182,99845,99685,82350,90455,77909,43858,25913,491222,166975,4215,13608,2120,22167,700307,2587,11067,13.2,9.6,3.6,1.1,-1.0,0.1,45492,133015,145567,144748,89787,13.0,19.0,17.7,55864,363146,349588,13558,55864,102.7,273.1,236.3,86.6,79.0,7.0,6.3,390.5929597,76.01531115,13.9456661,435.6306027,312.7487087,1241.964445,274,688554,136794,35,25,29,95,535328,34.9,186829,6.7,36009,7.8,41587,11.7,62470,3.0,16187,1
1036,904,667,789,755,1092,1237,655,315,7185,88,76,18,2,81,7450,26,34,14.3,9.3,5.0,3.0,-4.2,-1.2,348,1486,2145,1148,604,8.2,12.3,12.2,64053,3696,3577,119,64053,102.9,207.9,199.6,79.8,76.2,10.6,10.4,3.688010288,2.07611768,0.373959085,1.702158595,4.848572967,7.014956633,0,7347,1964,1360,50,56,11,5639,30.2,1703,7.7,435,7.8,439,10.1,570,3.1,174,6
255,313,277,301,329,528,688,481,206,3250,19,26,15,1,67,3378,20,40,5.3,8.9,-3.6,0.6,8.9,9.5,215,827,789,665,449,13.4,20.1,17.5,48410,1675,1585,90,48410,87.6,247.1,236.2,91.5,88.0,9.8,9.4,1.60265837,1.243332188,0.178073152,1.093877935,1.866588221,3.663219132,0,3206,1229,1041,26,30,39,2861,31.1,890,9.2,264,8.0,229,12.3,351,3.6,103,6
1401,2050,1853,1386,1464,1742,1350,980,612,9087,3420,28,134,2,167,12838,63,1308,10.5,10.2,0.4,0.7,4.0,4.7,975,3278,2253,1355,2156,18.7,28.0,28.9,46019,4660,4394,266,46019,78.5,228.7,202.9,79.1,71.9,7.0,6.1,5.876240972,4.060281145,0.176958451,6.075166679,4.162795006,15.60651496,0,12779,2860,346,10,13,23,10218,34.1,3484,8.1,831,9.2,944,13.1,1341,3.5,354,6
14531,15278,14369,14299,15005,16956,14526,9376,4749,98591,15539,1311,836,182,2630,119089,278,1998,11.9,11.2,0.6,0.7,1.1,1.8,13706,24350,26356,17849,15419,13.2,20.1,18.5,52797,56339,54356,1983,52797,105.8,217.1,196.7,77.2,71.2,7.6,6.9,61.81194082,13.03483971,2.460782823,55.67216586,45.51230014,154.51767,34,119157,26739,51,0,1,103,91921,37.4,34378,8.7,8042,9.7,8910,13.7,12583,3.4,3088,4
1629,1995,1842,1781,1772,2113,2380,1435,644,14037,324,657,96,42,435,15591,-2,612,10.4,9.5,0.9,3.2,-4.2,-1.0,1540,3982,3653,1694,3763,25.2,35.4,31.6,39123,5603,5176,427,39123,82.5,244.8,213.8,91.1,82.1,7.7,7.3,7.604175376,3.958337867,0.305059873,7.284234533,8.444950149,21.53276276,0,15534,4251,1155,31,35,57,12365,38.6,4773,9.2,1134,8.8,1087,15.1,1866,4.1,505,3
4807,5437,4234,4533,4517,5292,4920,2731,1992,37342,263,107,300,10,441,38463,-236,1005,10.0,10.4,-0.5,0.3,-6.0,-5.7,1422,8325,8029,8199,2662,7.1,7.7,7.1,72247,19161,18379,782,72247,111.0,284.4,240.5,99.6,87.2,7.0,5.8,14.98239309,7.522894135,0.564518942,29.13461127,18.27592339,64.55440135,0,38942,8978,537,13,17,203,29215,31.3,9144,6.8,1980,7.3,2119,9.3,2712,2.8,812,3
5697,5810,5426,5487,4702,5548,4982,2897,1993,39314,1401,327,373,139,988,42542,38,851,12.3,9.5,2.8,1.2,-3.1,-1.9,4189,9690,9050,5159,6885,16.6,23.3,21.1,45254,20716,19859,857,45254,83.2,273.1,236.3,86.6,79.0,7.0,6.3,23.72760188,4.617751025,0.847166353,26.46353256,18.99874707,75.44641336,9,42309,9293,1013,25,29,159,32076,35.7,11451,8.5,2733,9.9,3191,12.3,3932,3.3,1054,5
6482,6515,6752,7111,6640,8720,10927,7468,3774,58213,428,1885,870,180,2813,64389,608,1230,9.6,14.6,-4.9,0.0,14.3,14.3,5253,14220,19180,8445,10005,15.9,24.1,22.2,48352,26460,25027,1433,48352,76.5,303.4,271.5,109.4,101.0,9.2,8.3,32.28121062,17.79230933,0.937246001,39.47188486,30.39135393,94.67721078,12,62921,21217,1117,37,41,11,52539,36.1,18967,10.1,5285,10.4,5472,14.8,7776,4.0,2094,5
2987,2954,5363,5067,4196,3732,3469,1997,1037,24988,2558,1315,478,278,1185,30802,-321,7640,9.6,7.7,2.0,0.5,-13.0,-12.5,3853,7444,8396,2697,3653,15.8,15.8,15.4,57705,9899,9425,474,57705,76.7,279.6,243.8,96.2,87.1,7.2,6.2,12.00246449,6.16475356,0.279543581,17.41346266,11.83427114,45.76338657,0,31470,5929,183,4,6,35,25535,28.7,7329,6.7,1710,7.4,1891,10.2,2608,3.0,762,5
17392,18198,16902,16725,16615,18716,17618,11698,7450,131077,5166,486,2201,93,2291,141314,1748,3671,11.2,10.6,0.6,6.0,5.9,11.9,12316,41988,21426,19335,13802,10.0,14.6,12.7,61087,71222,68545,2677,61087,100.3,320.5,273.3,100.8,88.2,8.7,7.2,77.27159411,62.55214436,2.195779984,114.4895131,79.48944223,295.3489589,18,137616,34280,1391,38,42,75,109171,33.4,36463,7.7,8445,8.3,9090,11.8,12869,3.1,3419,4
10867,11736,10973,11093,11311,14002,13102,7982,4730,90951,1542,297,1481,28,1497,95796,-453,1838,10.2,10.7,-0.5,0.4,-4.6,-4.2,6811,25439,20090,15729,12069,12.8,18.7,17.2,54862,42816,40710,2106,54862,81.1,375.1,304.1,112.9,94.8,10.2,7.4,61.81918104,43.59352763,0.813732777,101.569537,31.76499033,239.747245,8,97539,24270,568,32,36,101,75292,35.7,26879,8.5,6391,9.9,7455,12.8,9607,3.3,2472,5
27925,37144,39727,33840,36373,46250,37018,21959,13482,238528,34885,1368,11138,236,7563,293718,268,19657,8.5,9.3,-0.8,1.2,0.6,1.7,19326,53655,59529,71955,25387,9.2,11.0,10.3,79604,143934,138629,5305,79604,117.7,375.1,304.1,112.9,94.8,10.2,7.4,189.5424257,133.6611523,2.494968097,311.4201143,97.39393535,735.0837331,51,295685,66971,1165,32,36,27,238569,28.7,68469,6.7,15968,7.0,16811,10.5,25005,2.8,6758,2
7292,7757,6319,7579,8335,9178,8352,5132,2218,50445,9381,559,421,54,1302,62162,1394,1090,10.8,9.0,1.8,0.3,20.5,20.8,5189,12059,13349,11001,9207,15.1,21.9,20.8,54900,28265,27107,1158,54900,101.8,255.0,223.5,86.2,78.1,7.1,6.2,28.23852895,25.39492046,0.670492949,30.26198089,24.08985383,89.67244545,0,57630,13694,1233,33,37,141,48381,31.0,14998,8.1,3938,8.6,4173,12.7,6154,3.3,1606,3
793,770,622,912,675,956,1134,597,488,6484,46,149,30,1,237,6947,-31,148,11.9,11.9,0.0,5.7,-10.3,-4.6,583,1676,1808,1040,697,10.3,11.2,10.0,58766,3375,3242,133,58766,90.1,237.6,217.1,87.0,79.6,10.5,9.7,4.176917602,2.074749006,0.356454675,3.208092075,5.365099852,8.253296705,0,7050,2133,1271,34,38,67,5501,35.7,1964,8.7,480,7.5,411,12.2,671,3.3,182,6
28,28,24,26,4,14,20,8,0,144,7,1,0,0,0,152,16,0,27.8,0.0,27.8,0.0,69.4,69.4,17,15,43,0,5,3.3,9.6,7.3,78637,102,98,4,78637,129.7,224.8,199.9,72.9,66.5,6.2,5.4,0.052428685,0.030943516,0.002769717,0.057512679,0.050903487,0.179517937,0,74,29,1591,43,48,301,100,38.2,38,7.2,7,7.5,8,11.4,11,2.7,3,6
323,294,230,239,233,354,404,297,258,2557,15,5,6,0,49,2632,-1,39,11.8,11.4,0.4,0.0,-1.1,-1.1,230,783,598,342,357,13.8,21.2,21.1,45487,1472,1435,37,45487,76.2,239.2,214.5,88.2,80.3,6.8,6.2,1.425639154,1.121411852,0.126875063,1.219637707,1.718952473,3.744860745,0,2704,885,666,27,31,133,2063,37.1,765,10.6,218,9.5,197,13.7,284,4.0,83,6
5907,6683,6431,5763,6663,7495,7085,4825,2433,49390,2045,299,402,18,1131,53285,390,965,10.8,12.1,-1.3,1.3,7.4,8.7,5665,15867,9800,5880,8307,15.9,21.8,20.5,46029,22719,21791,928,46029,87.9,253.1,225.8,85.1,77.8,8.1,7.4,45.24102328,9.381924104,0.905135295,28.23235047,19.56666386,79.51810337,4,52569,13164,1487,42,47,107,41979,35.2,14777,10.0,4197,11.9,5010,15.1,6339,3.7,1536,5
9748,9864,8495,9041,8052,7976,6876,4621,2220,62974,1345,680,817,101,976,66893,-330,614,14.5,9.0,5.5,1.0,-11.4,-10.4,8741,13974,13653,6368,11425,17.3,26.1,25.6,53559,30351,28435,1916,53559,88.3,224.8,199.9,72.9,66.5,6.2,5.4,23.07310558,13.61779353,1.218912547,25.31049764,22.40188796,79.00324575,0,66867,12717,1623,43,48,409,48993,37.0,18127,7.8,3828,7.2,3546,14.3,6988,3.4,1676,3
3633,4538,3629,3744,4628,5294,4870,2971,1168,27451,5769,173,394,47,641,34475,532,445,8.3,10.0,-1.7,0.0,17.3,17.3,2166,5515,8773,7015,2958,8.7,12.8,12.1,74686,16736,16165,571,74686,127.4,228.7,202.9,79.1,71.9,7.0,6.1,15.77998189,10.90342674,0.475201947,16.31417442,11.17871614,41.90953446,0,33198,7948,391,10,13,145,27141,29.9,8115,6.9,1886,7.3,1986,12.4,3372,3.0,822,3
1167,1105,1121,1367,1164,1259,1434,766,381,8859,87,477,130,12,199,9764,124,144,10.8,8.0,2.8,2.3,7.8,10.1,618,1911,2335,1861,1092,11.3,16.2,15.7,50750,6084,5795,289,50750,71.1,216.2,199.9,65.3,62.2,5.8,5.4,3.728173534,2.464857067,0.166794839,2.999218311,3.24941057,11.4161801,0,9544,2258,247,44,49,19,7674,30.1,2310,6.8,519,6.3,482,10.7,823,3.0,232,6
